membership_category,feedback,points_in_wallet,churn_risk_score
5,1,0.059703569267213284,2.0
0,0,-0.6015185518753389,5.0
0,0,-0.03400457208572965,4.0
5,1,-0.7333308178888419,1.0
2,-1,-0.21890031303376564,4.0
4,-1,0.17923326062834916,3.0
1,-1,0.16579037125315127,4.0
4,-1,0.20824749686315125,3.0
1,-1,0.07813153011904767,4.0
3,-1,-0.5032174233192036,4.0
0,-1,-0.9227475959035082,5.0
5,1,0.23031624025410163,2.0
3,-1,2.075845180287435,4.0
0,-1,-1.0005483181624666,5.0
0,-1,-0.7955442551906968,5.0
1,-1,-0.31664132119926747,5.0
3,-1,0.538270431024263,3.0
4,-1,2.8142796015894964,3.0
1,-1,1.3423658420451128,5.0
3,-1,-0.12821682179024205,4.0
1,0,-3.0775845743597583,4.0
1,-1,-0.052824617211006314,5.0
2,0,-0.38828071916126067,4.0
1,0,-0.7207121710020944,5.0
2,-1,-0.30801546718351563,4.0
0,-1,-0.09304126125847406,5.0
5,0,0.44103353121033056,3.0
2,0,-0.1835567163848072,4.0
1,-1,-0.37223783877752836,5.0
5,1,0.7146523420346736,1.0
3,1,0.5296445770085104,1.0
0,-1,-0.3006379727041909,5.0
0,-1,2.95420941249519,5.0
0,0,0.0828365414003665,4.0
5,0,0.2750698594656984,3.0
3,0,-1.819499076701661,3.0
4,1,0.40143301959255945,2.0
4,1,2.8705693835865995,1.0
0,-1,-0.2602932099015628,4.0
3,-1,0.13813997364218275,4.0
5,0,0.253001116074748,3.0
2,-1,0.12260508913532743,3.0
2,1,0.2950661574113051,2.0
1,-1,-0.2782730744408897,4.0
5,-1,0.15503605975299245,3.0
2,0,-0.046775316992167616,4.0
0,-1,-1.0479905152491031,5.0
0,-1,0.025536225438584866,4.0
3,-1,0.13117867902692623,4.0
0,-1,-2.1035812465037718,4.0
5,-1,1.8682533006928153,3.0
5,-1,0.31567858778660907,3.0
3,-1,-0.5016490862254307,4.0
1,-1,-0.6567464223917774,5.0
1,-1,-0.4823249327485833,5.0
5,1,0.3795883243578628,2.0
0,0,-0.7354993493148128,5.0
2,-1,0.1236720614285754,3.0
3,1,0.27030883614531565,2.0
1,0,-0.9285168359270305,5.0
0,-1,-0.4137661969350733,4.0
0,-1,-0.36738822859064035,5.0
3,-1,-2.0623283514504003,4.0
3,-1,-0.24931485024515088,4.0
4,1,0.5065116048753572,1.0
1,0,-0.5609098235544282,5.0
3,-1,0.5590508975167561,3.0
3,1,-1.2136320927054831,2.0
0,-1,-0.6715896127435584,5.0
1,-1,0.12254907709626416,4.0
0,-1,-0.024650561562153957,4.0
2,-1,0.3015635539426513,3.0
4,-1,0.22925201151189814,3.0
5,-1,0.3062430381204542,3.0
3,1,0.433359881858655,1.0
5,1,0.8746227255995297,1.0
1,-1,-0.2246135410182247,5.0
0,-1,-3.514653337451504,5.0
0,-1,-0.04716740126561053,4.0
3,-1,-0.3072873106756924,4.0
0,-1,-0.007174805374396512,4.0
2,-1,-0.0014615773899374575,4.0
0,-1,-1.020768664264327,5.0
0,0,-0.6919779949626087,5.0
1,-1,-0.5024332547723172,5.0
2,-1,2.7005865350781235,4.0
2,-1,-0.2307188532761273,4.0
5,0,0.45094766212453896,3.0
0,0,-0.6354058355086509,5.0
3,-1,-0.007678913725966616,4.0
4,-1,0.3898945395455148,3.0
1,-1,-0.8534046915431118,5.0
5,0,0.19222805369104085,3.0
5,1,0.5760785573920073,2.0
3,1,0.4675832377263467,1.0
3,-1,0.12796794791754093,3.0
0,0,-1.0613773925852377,5.0
4,0,0.2150249535898138,3.0
5,-1,-1.2383097350263623,3.0
4,1,0.3695061573264645,1.0
4,-1,0.19194799349572383,3.0
1,0,-0.6149614412505368,5.0
1,-1,-0.9993160533030737,5.0
5,-1,0.40216117610038266,3.0
0,-1,-0.17929980141599453,5.0
0,-1,0.026376406024535254,5.0
1,-1,-0.34382039738965764,4.0
5,-1,0.34967789549804706,3.0
2,1,0.5204025905630619,2.0
4,-1,0.23210862550412767,3.0
0,-1,0.6813856697258207,5.0
2,-1,0.13991280920589505,3.0
0,-1,-0.37152056550504997,5.0
5,-1,0.38799013021736156,3.0
2,-1,-0.1256962800323928,4.0
2,1,0.16080529977651542,2.0
3,0,-2.57219775851842,4.0
3,0,-0.21554118946081743,3.0
1,-1,1.0254605222098798,5.0
2,-1,0.09202251580675175,3.0
0,-1,-0.37630383448511434,5.0
2,0,0.19508466768327037,3.0
3,-1,0.5577626206183002,3.0
0,-1,-0.3555671491538755,5.0
1,0,-1.02317718194405,5.0
2,-1,2.177913034944372,3.0
1,-1,-0.8571014861212911,5.0
1,-1,-1.7945371236023748,5.0
2,-1,-0.23643208126058635,4.0
2,-1,-0.051872412546930015,4.0
1,-1,-0.7269295073381236,5.0
1,-1,-0.29572379887093264,5.0
2,0,0.4210372332647232,3.0
1,-1,1.3664946700113747,5.0
3,1,-2.0025112006481995,1.0
5,1,0.36847033781531086,2.0
2,-1,-0.21727596390092876,4.0
5,0,0.5862727485015322,3.0
0,0,-0.9066161286532707,5.0
1,0,-0.3657638794578035,5.0
1,-1,-3.0478380274971877,5.0
0,-1,-0.0005093727258611607,4.0
2,-1,-0.3924256100519468,4.0
2,-1,-0.1778995004394114,4.0
2,-1,0.030395150779640195,3.0
0,-1,-0.9291889803957905,5.0
0,0,-0.08968053891467444,4.0
0,-1,-1.04541396145219,5.0
1,-1,1.5496843825133555,5.0
0,-1,-0.14378816864984628,4.0
0,-1,-0.004654263616547266,5.0
5,0,0.31125363670060663,3.0
1,0,2.484543540938054,4.0
5,-1,0.25109670674659545,3.0
2,-1,-0.23396755154179974,4.0
3,-1,-2.4609931023150193,4.0
3,-1,0.10330805378092488,3.0
5,-1,0.34334853508389135,3.0
1,-1,-2.8531968762540805,4.0
1,-1,0.0029633736960650186,4.0
0,-1,-0.3453175864251621,4.0
3,-1,0.5299806492428907,3.0
3,-1,0.5580986928526798,3.0
1,-1,-0.46613745345928237,5.0
5,0,0.47497682688270526,3.0
1,-1,-0.5944050229142966,5.0
3,-1,0.14120108610435164,4.0
1,-1,-1.0340435175223353,5.0
2,-1,0.38871828672518477,3.0
2,-1,-2.500171361063713,4.0
1,-1,-0.045319003976521215,4.0
1,-1,0.057575111782806956,4.0
3,-1,-0.21251494058054665,4.0
5,-1,0.17889718839396887,3.0
2,1,0.12624587167444343,2.0
0,-1,0.15173134944825672,4.0
3,-1,0.4138676922646178,3.0
3,0,0.07225026601739815,4.0
0,-1,-0.8428184161601434,5.0
2,-1,0.12226316678630766,3.0
0,-1,-0.5071942780926992,5.0
3,-1,0.6062130344080762,3.0
3,0,0.13940870085432494,4.0
2,0,0.04105156025912644,4.0
0,-1,-0.22035662604941203,5.0
3,-1,0.0243039605791922,4.0
3,-1,0.4704398517185762,3.0
1,-1,-0.9759030209746038,5.0
1,-1,-2.839345193571277,5.0
5,1,0.5711494979544348,2.0
1,-1,-0.3667160841218804,5.0
2,-1,0.2856001228096035,3.0
2,0,-0.0368051740388959,4.0
2,0,0.3206636592632449,3.0
1,-1,0.7246256374058047,5.0
0,-1,1.9391993253049158,4.0
5,-1,0.4719521767732859,3.0
1,-1,-0.07130859010190396,5.0
1,-1,-0.46680959792804233,5.0
1,0,-3.023147591089512,5.0
4,-1,0.20847154501940499,3.0
1,0,-0.12261561788390955,5.0
0,-1,-0.11438184814160061,4.0
3,-1,0.34586907684174123,3.0
4,-1,0.20611903937874493,3.0
2,-1,0.2679563305046562,3.0
2,-1,-0.13364998957938473,4.0
2,0,0.3308578503727704,3.0
0,-1,-0.35775415787174825,5.0
3,-1,-0.17705931985346166,4.0
1,-1,3.251192211519801,4.0
1,-1,-0.0966260317585268,5.0
2,-1,-0.22545372160417443,4.0
0,-1,-3.46377481444259,5.0
3,1,0.7438906264257288,1.0
0,0,-0.17515491052530843,4.0
4,-1,0.1483706271044571,3.0
2,-1,0.23166052919162147,3.0
0,-1,-0.12283966604016264,4.0
4,1,0.44814706017137274,2.0
5,1,0.8588273305836723,1.0
5,1,1.950049476876572,1.0
5,1,0.1440016880575179,2.0
2,-1,2.82558949484737,4.0
2,-1,0.39728812870187336,3.0
2,0,0.16192554055778152,4.0
1,-1,-0.30106997433966326,5.0
3,-1,0.08272451732223997,4.0
1,-1,-0.48546160693612916,4.0
4,1,-1.0006110031980169,2.0
4,1,1.3881204168849113,1.0
0,-1,-0.2874030368082123,4.0
4,-1,0.12467753458067049,3.0
1,-1,-0.25127527161236735,4.0
1,-1,-0.40032330755987544,4.0
1,0,-0.37640616687983575,5.0
5,0,0.16646251572191118,3.0
3,1,0.7008173683860321,1.0
1,-1,-3.719771946002194,5.0
5,-1,0.17206371962824368,3.0
2,-1,0.4443382415150669,3.0
5,1,0.8922105058654137,1.0
2,-1,1.5984951001854835,4.0
3,0,-0.4114697033334772,4.0
5,-1,0.6156790690097779,3.0
2,-1,0.4606937569215576,3.0
3,-1,-0.48775810053772595,4.0
3,0,0.08726149248636962,3.0
1,-1,-0.5456185368901403,5.0
5,-1,-2.1642080290803785,3.0
0,-1,-0.3431371799786654,5.0
1,-1,-2.22456429365739,5.0
3,0,0.1555961801436258,4.0
2,-1,0.6026282639080235,3.0
0,-1,-0.11057302948529478,5.0
3,-1,0.11722793338524802,3.0
1,-1,1.6197642070383178,4.0
3,1,0.22757165033999865,2.0
5,-1,0.5811196409077065,3.0
3,0,0.3662574590607915,3.0
2,0,-2.1370081853611547,3.0
1,-1,-1.7953630134178,5.0
5,1,0.6795888055810322,1.0
2,0,0.37236277131869405,3.0
2,-1,0.14943485584665994,3.0
2,0,0.24364710555117297,3.0
1,0,-0.7531991536588234,5.0
4,-1,0.38983852750645154,3.0
3,0,3.2091300306368096,3.0
1,-1,-0.23206314221364652,4.0
0,0,1.076607724017316,5.0
1,-1,-0.5778254593515523,5.0
2,-1,0.5202345544458721,3.0
4,-1,0.32083169538043477,3.0
4,-1,0.389054358959565,3.0
3,-1,-1.1648365264169527,3.0
0,-1,-0.3961193155166177,5.0
3,1,0.36653751925610784,1.0
2,0,0.539670732000846,3.0
4,-1,0.17576051420642297,3.0
1,-1,-0.2790572429877768,4.0
4,-1,0.07913974682218723,3.0
0,-1,-0.2905397109957582,4.0
0,0,-0.16641703243143002,4.0
0,0,-0.9084085139032967,5.0
3,-1,0.5740621239857275,3.0
1,0,-0.894797588410909,5.0
5,-1,0.17878516431584232,3.0
4,-1,0.4114031625458318,3.0
5,1,0.1349277377292592,2.0
3,-1,-0.24819460946388475,4.0
4,0,2.2421896586975745,3.0
5,0,0.36340084506856196,3.0
0,0,-0.3230266936524865,5.0
0,-1,-0.2172199518618655,4.0
5,-1,0.5696371728997252,3.0
0,-1,-0.7720191987841006,5.0
1,-1,-2.812594718769865,4.0
1,-1,-0.22769420316670733,5.0
0,-1,-0.49235108774091824,4.0
4,1,0.39583181568622694,2.0
0,-1,-0.4371792292635429,4.0
2,-1,-0.49896050835039096,4.0
1,-1,-0.4357789282869598,4.0
5,-1,0.5127849532504497,3.0
3,-1,0.16360590172968165,4.0
1,-1,1.179785678605403,4.0
0,0,2.4395308424744693,4.0
1,-1,2.9692906456753345,5.0
4,1,-1.373172751751273,2.0
4,1,0.18096963383931192,2.0
1,-1,-0.351032713184149,5.0
4,0,0.009564839419555209,3.0
4,1,0.46259816624971084,2.0
4,-1,0.37073842218585723,3.0
1,-1,-1.6619249696282439,5.0
5,0,0.48701941528132064,3.0
5,-1,0.4387370376087344,3.0
0,-1,-0.5178925775537948,5.0
1,-1,-0.016416791819845022,5.0
3,1,3.084841050788542,1.0
3,-1,0.5000702203830749,3.0
1,0,-0.9797678516699728,5.0
5,-1,0.13111891907295273,3.0
1,-1,-0.276333542541859,5.0
3,-1,2.6125412174015636,4.0
1,-1,-0.02862741633565024,5.0
3,-1,0.13683214705741178,4.0
1,-1,-0.4654092969514592,5.0
0,-1,-0.27212842672171755,5.0
1,-1,-2.260129033575144,5.0
5,1,0.4959253294923889,1.0
5,-1,0.37661968628750675,3.0
3,-1,-0.3520409298872892,4.0
2,-1,0.5653802579309118,3.0
2,1,0.2812888847014149,2.0
1,-1,-0.36755626470783015,4.0
4,1,0.39648944767306693,2.0
3,-1,2.951386146205513,3.0
0,-1,-1.4805188194368568,4.0
0,-1,0.15610028849519592,4.0
3,-1,0.11812412601026168,4.0
3,1,0.4943569923986159,1.0
2,-1,0.44215377199159667,3.0
4,-1,0.10865809140855943,3.0
0,-1,-0.8233262265661062,5.0
0,-1,-0.07444526428944986,5.0
5,-1,0.3297376095915036,3.0
3,-1,0.07079395300175174,3.0
1,-1,-0.6510892064463817,5.0
2,1,0.1791212365502226,2.0
1,-1,-0.03663713792170545,5.0
3,1,0.34037989701353527,2.0
0,0,-0.9333338712864766,5.0
3,0,0.11198282068013905,4.0
0,-1,-0.2897740674636457,4.0
3,-1,0.018758768711922967,4.0
0,-1,-0.985985188006002,5.0
1,-1,-0.5436581155229244,5.0
2,-1,0.11089857297109232,3.0
0,-1,0.0460366317357623,4.0
0,-1,-1.04675825038971,5.0
3,1,0.38703703127346234,1.0
3,-1,-0.46910609152963845,4.0
0,-1,-0.8028818323079927,5.0
2,-1,-0.38150326243459814,4.0
3,-1,2.5969403608933392,4.0
1,0,-0.2539078374483438,5.0
2,1,0.36216858020916864,2.0
0,-1,-0.4341545791541236,4.0
4,1,0.4578371429293281,1.0
3,-1,-0.31501697206643126,4.0
1,-1,-0.3267341850993684,4.0
1,-1,-0.5235497934991906,5.0
0,-1,-0.07237281884410682,4.0
4,-1,0.4659588885935098,3.0
2,-1,-2.2835765803163213,4.0
2,0,0.34889372695116055,3.0
1,-1,-0.27961736337840953,4.0
1,-1,-0.4451329388105355,5.0
3,0,0.07729094419569509,3.0
3,-1,0.554962018665134,3.0
0,-1,0.0851330350019633,4.0
4,1,0.8129534705908088,1.0
0,-1,-0.46820989890462544,5.0
3,0,0.2869444117471234,3.0
1,-1,-2.1261011381785404,4.0
1,-1,0.008900649836777807,5.0
5,-1,0.13649607482303214,3.0
4,-1,0.29228091328823474,3.0
3,-1,5.226441578219517,3.0
2,-1,0.09868794845528774,4.0
0,-1,-0.2490347900498345,5.0
1,-1,-0.2592849931984226,4.0
0,-1,0.12557372720568352,4.0
2,1,0.42372581113976293,2.0
3,1,2.6208517450063393,1.0
0,-1,-0.5157081080303252,5.0
3,-1,0.3929752016939974,3.0
5,1,0.5118887606254366,1.0
1,-1,-0.2448338871200851,5.0
3,0,-0.3468878222934629,4.0
3,0,-0.23828047854967568,4.0
1,-1,-2.809427889657906,5.0
3,-1,2.7193836566639744,3.0
1,-1,0.03634654897780696,4.0
4,-1,0.2023102207224391,3.0
2,-1,0.06933763998610534,4.0
2,-1,-1.6467926265077018,4.0
4,-1,0.39868842967845647,3.0
0,0,0.11599566852585536,4.0
0,-1,-0.3626272052702576,5.0
5,-1,0.14103304998716118,3.0
3,-1,-1.839612111626413,3.0
0,-1,0.6398997709535188,5.0
3,-1,2.323933758368021,4.0
3,0,0.11347512676800547,3.0
2,0,2.1782522903294352,4.0
0,-1,-0.768434428284048,5.0
3,1,0.3104694681537195,2.0
4,-1,0.13789637579961528,3.0
5,1,2.2139850304362354,2.0
5,0,0.2171458870503942,3.0
3,-1,0.16388596192499802,3.0
2,-1,0.24471133429337583,3.0
3,-1,0.0852914175853564,4.0
3,1,0.2854206496182278,2.0
3,-1,-0.042574414062418235,4.0
0,-1,-0.9248200413488513,5.0
3,0,0.4248460519210297,3.0
1,-1,-0.33663154720871485,5.0
1,-1,-0.3460476417075132,4.0
1,-1,-0.35058461687164283,4.0
3,1,0.7203655700191327,1.0
4,1,0.7927891365280118,1.0
0,-1,-0.6124408994926875,5.0
0,-1,-0.1693856705017861,5.0
3,0,-2.6655125268185977,4.0
4,0,0.28425583387208364,3.0
0,-1,-1.8565402920689988,4.0
0,-1,-0.30894430962307856,4.0
0,0,0.06205607490787334,4.0
5,-1,0.4451224100619534,3.0
2,-1,0.5528335611807276,3.0
2,-1,-0.34095354709606823,3.0
4,-1,0.18959548785506442,3.0
0,-1,-0.005606468280623563,4.0
5,1,0.45677291418712457,1.0
2,-1,-1.6488312841338084,3.0
5,-1,0.17010329826102719,3.0
2,-1,-1.3089571437999927,3.0
1,-1,3.012722571151238,4.0
4,1,0.3427884146932586,2.0
4,1,0.25983458484047384,2.0
4,1,-2.468620645408421,1.0
4,-1,0.37605956589687334,3.0
3,-1,0.4666870451013337,3.0
1,-1,1.3421457559154089,5.0
4,1,0.16433405823750485,2.0
2,0,0.2269944296072363,4.0
0,-1,-0.9844168509122291,5.0
2,1,0.5873369772437357,2.0
3,-1,0.14237733892468102,4.0
4,1,0.42093339071039826,2.0
4,-1,0.0726423502908417,3.0
3,-1,0.2452714546840092,3.0
2,1,0.2954022296456854,2.0
5,1,0.2010779558630458,2.0
4,1,-1.5765908180207142,1.0
0,-1,-0.02733913943719366,5.0
1,-1,-1.8027349543797266,4.0
2,0,0.32525664646643787,3.0
0,-1,-0.23699220165121973,5.0
2,0,0.3508541483183771,3.0
0,0,-0.10934076462590148,5.0
5,-1,0.42495807599915625,3.0
0,-1,-0.16602494815798646,4.0
0,-1,-0.6730459257592049,5.0
1,-1,-0.05041609953128361,5.0
3,0,0.05193392623145948,4.0
2,1,2.322252148779309,2.0
1,-1,-0.5991100341956161,5.0
2,0,-0.18921393233020298,4.0
1,-1,-0.8962539014265554,5.0
3,-1,0.15839678209679206,4.0
1,-1,-0.04666329291404107,5.0
1,0,0.0528140884624242,5.0
1,0,-0.8682478818948929,5.0
4,-1,0.5314929742976005,3.0
4,1,0.5426393700712021,2.0
0,-1,-0.36201107284056094,4.0
1,-1,-0.2830901098003357,4.0
3,1,2.1483368315082263,1.0
0,-1,0.13531982200270212,4.0
2,-1,0.38266898650634606,3.0
0,-1,1.840430233580974,5.0
4,-1,0.5278521917584844,3.0
4,-1,0.4661829367497636,3.0
4,-1,0.5055594002112809,3.0
2,-1,0.13639464236648058,4.0
1,-1,-0.4092292217709443,5.0
2,1,0.43442411060085784,2.0
0,0,-0.6120488152192439,5.0
0,-1,-0.20837004968986056,5.0
0,-1,-0.41509852036094,5.0
0,-1,3.7387791435281406,5.0
3,-1,0.4017690918269397,3.0
0,0,0.049173305923308194,5.0
1,-1,-0.20198467723664157,5.0
1,-1,-0.3237513211364604,5.0
3,1,0.7885882335982624,1.0
2,-1,-0.4624966709201664,4.0
0,-1,-0.316753345277394,5.0
5,-1,0.17503235769859976,3.0
0,-1,-0.15017354110306588,5.0
5,-1,0.3841813115610557,3.0
3,-1,-2.502978867064059,4.0
4,-1,0.12400539011191056,3.0
1,-1,-0.3741656853173022,5.0
5,-1,0.6029643361424032,3.0
3,-1,-0.10581200616491203,4.0
3,-1,-0.3872164904190572,4.0
1,-1,-0.14681281875926624,5.0
0,-1,-2.1203025513407368,5.0
0,-1,-0.01596869550733883,4.0
0,-1,-0.2255097336432377,4.0
5,1,0.8735024848182635,1.0
2,-1,0.04374013813416551,4.0
3,1,0.7825389333794236,1.0
5,1,0.6021241555564534,1.0
0,-1,-0.8302157073708953,5.0
5,-1,0.6008918906970601,3.0
4,0,0.31629984835185165,3.0
2,-1,0.3585838097091159,3.0
2,0,0.16338185357342794,4.0
1,-1,-0.9287968961223475,5.0
0,0,-0.2338555274636732,5.0
0,-1,-0.3274388937785382,5.0
3,-1,0.6119262623925352,3.0
5,-1,0.08166028858003711,3.0
1,-1,-0.25782868018277616,4.0
3,1,-2.5764835024591095,1.0
2,-1,0.20645511161312521,3.0
5,-1,0.5403988885086692,3.0
2,-1,-1.4269923133379063,3.0
5,-1,0.3019322924083989,3.0
1,-1,0.14265739911999803,4.0
4,-1,-0.8022960853423867,3.0
1,-1,-0.37853462436424207,4.0
2,-1,0.1446059893476117,4.0
0,0,1.9133650364685304,5.0
0,-1,-0.10217122362579603,5.0
1,-1,1.7448275997654645,5.0
2,-1,0.06524876113448251,4.0
3,-1,0.14965890400291368,3.0
5,-1,0.26269119883270337,3.0
2,1,0.2206261574961463,2.0
3,1,0.4101148856473752,1.0
1,-1,-0.2636703931261652,4.0
3,0,-0.33876607662928115,4.0
2,1,0.11717192134618475,2.0
2,-1,0.33377047640406315,3.0
5,-1,0.38496548010794224,3.0
4,0,0.43632851992901106,3.0
4,1,0.5572585122667301,1.0
3,-1,0.17099949088604022,3.0
3,-1,0.24157466010582992,3.0
4,1,0.46887151462480325,2.0
0,-1,0.16551031105783426,4.0
2,-1,-1.2518736018668626,3.0
2,0,0.11616370464304518,4.0
0,0,-0.6928181755485591,5.0
0,0,-0.4007552681594153,5.0
3,-1,1.5900578538658101,4.0
3,-1,0.5331733354694999,3.0
5,1,0.058023208095313784,2.0
1,-1,-0.39853092230984877,5.0
1,-1,0.0489492577670551,4.0
0,-1,-0.47470729543597096,5.0
2,-1,0.5089201225550806,3.0
1,-1,-0.42229686457644716,5.0
2,0,-0.01972150212458138,4.0
1,-1,-0.331652547668239,5.0
0,-1,-0.26875102780012483,5.0
4,-1,0.34967789549804706,3.0
1,-1,-0.6379823893055634,5.0
2,-1,0.21608918233201727,3.0
3,-1,0.11095458501015559,3.0
0,0,2.287399140962485,4.0
1,-1,-0.7651297179793116,5.0
0,-1,-0.1474289511889629,5.0
2,-1,-0.2790572429877768,4.0
1,-1,-0.4707304406624747,4.0
1,-1,0.03417662049568907,4.0
0,0,-0.002133721858697384,4.0
0,-1,-0.3925324325757069,5.0
3,-1,-0.21195482018991327,4.0
5,0,0.2672651873654073,3.0
3,-1,-0.3276756928947427,4.0
0,-1,0.019262877063492435,4.0
5,1,-1.211946561165254,2.0
3,-1,0.1563803486905123,3.0
3,-1,0.048445149415484993,4.0
3,-1,0.37549944550624,3.0
0,-1,-0.13202564044654852,5.0
4,1,3.7552427606750776,1.0
3,-1,-1.5192573978419084,3.0
5,1,0.8397832373021413,1.0
1,-1,-0.209154218236747,4.0
2,-1,-0.2688630518782514,4.0
0,0,-0.2684709676048078,5.0
3,-1,0.15990910715150175,4.0
1,-1,-0.23447165989336985,5.0
4,1,0.8192828310049646,1.0
4,-1,0.42350176298350983,3.0
3,-1,0.13106290703388945,4.0
2,-1,-0.19873597897096848,4.0
2,-1,0.21765751942579023,3.0
2,0,-2.784416302766691,3.0
1,-1,-0.9761270691308569,5.0
3,1,0.13750429152617172,2.0
0,-1,-0.455551178076314,5.0
3,1,0.5987074211735904,1.0
1,-1,0.0022912292273050924,5.0
3,1,0.8944509874279466,1.0
4,-1,0.3555031475606333,3.0
0,-1,-0.4069327281693475,4.0
5,-1,0.5191703257036686,3.0
3,-1,-0.040053872304568354,4.0
1,-1,-0.7732514636434933,5.0
2,-1,0.11769759901871817,3.0
5,1,0.07258633825177843,2.0
2,-1,-2.5675685375008444,3.0
3,-1,0.5260037944693945,3.0
2,-1,0.13184707558077594,3.0
2,-1,0.2204021093398932,3.0
0,-1,-3.381410384278269,5.0
3,1,0.3716346148108709,1.0
0,-1,-0.259172969120296,5.0
1,-1,-0.48465708563944276,4.0
1,-1,-0.17784348840034814,4.0
2,-1,2.1139924654624855,4.0
4,-1,0.18438636822217483,3.0
5,0,2.291957447681573,3.0
1,-1,1.0802897765595632,4.0
1,-1,-0.4659694173420926,4.0
5,-1,0.3136405995182128,3.0
2,-1,0.21995401302738637,3.0
1,-1,-0.49106281084246167,5.0
5,1,0.4647826357731804,2.0
4,1,0.3000084517928409,2.0
0,-1,0.03847500646221329,5.0
1,-1,-0.8204136005348134,5.0
0,0,-0.45885588838104974,4.0
0,-1,-0.14311602418108635,4.0
1,-1,-0.3469438343325268,4.0
1,-1,-1.827500250819804,4.0
3,-1,-0.401611584458332,4.0
0,0,-0.8494838488086788,5.0
4,1,0.5012024769965544,1.0
0,-1,-1.0084460156703956,5.0
1,-1,-0.7263693869474902,5.0
0,-1,-0.5456745489292036,5.0
0,-1,-0.36490732980003543,4.0
2,-1,-0.2042811708382377,4.0
1,0,0.14276942319812458,4.0
3,-1,-0.21475542214307952,4.0
1,-1,-0.5730084239921062,5.0
5,-1,0.060431725775036485,3.0
5,1,0.8550185119273659,1.0
5,-1,0.09902402068966738,3.0
2,1,2.6465059916282776,2.0
1,-1,-2.509052711316547,5.0
5,-1,0.5938343737750812,3.0
2,-1,-0.4232322315367756,4.0
5,1,0.5763026055482604,1.0
3,-1,-0.28230594125344927,4.0
5,1,0.7024977295579317,1.0
1,-1,-0.13678666376693063,4.0
0,-1,-0.3856783726502053,4.0
1,-1,-0.34490197967654895,5.0
2,-1,0.4375047727493411,3.0
5,-1,0.33837648198703413,3.0
0,-1,-0.37119704724694613,5.0
3,-1,1.4483740223754542,4.0
0,-1,-0.0819508775239356,5.0
0,-1,-0.5768172426484127,5.0
0,-1,-0.4710105008577917,5.0
0,-1,-0.5849988780502192,4.0
5,-1,2.1545074863825437,3.0
2,-1,0.5698052090169149,3.0
5,1,0.2933857962394056,2.0
3,-1,0.17443419577796862,4.0
2,-1,0.1879151266831643,3.0
2,0,0.12665931018968926,3.0
1,-1,-2.342180149325512,5.0
5,1,2.296284182967782,2.0
5,0,-1.509770163862359,3.0
1,-1,-0.4370111931463531,5.0
5,1,-2.60623630923985,1.0
4,-1,0.12495759477598685,3.0
1,-1,-0.6950586571110919,5.0
3,-1,-0.33316487272294865,4.0
3,-1,0.0007789041725954176,4.0
2,-1,1.830342048282751,4.0
1,-1,2.0344151885729427,4.0
2,-1,0.28520803853615995,3.0
0,-1,-0.1195909677744902,5.0
0,-1,-1.0260337959362795,5.0
2,1,0.06267220733756936,2.0
3,-1,-0.15896743123600757,4.0
0,-1,-0.37979547430641863,5.0
0,-1,-0.4673137062796118,5.0
2,-1,0.11729054175426804,4.0
2,-1,0.2218584223555396,3.0
4,-1,1.895887322405138,3.0
0,-1,1.429487050968472,5.0
0,-1,-0.21005041086176005,5.0
4,-1,0.3276651641461606,3.0
3,-1,2.8863135336475936,3.0
1,-1,-0.7756039692841534,5.0
3,-1,0.15475599955767608,3.0
0,0,0.10804195897886279,4.0
0,-1,-0.6870489355250361,5.0
1,-1,-0.1878696433926831,4.0
0,0,-0.1398673259154139,5.0
2,-1,0.3989124778347102,3.0
3,-1,2.153060829889374,3.0
3,1,-1.6847028374570996,1.0
0,0,-0.14087554261855348,4.0
3,0,0.5691890765872183,3.0
3,-1,0.4802419585546581,3.0
0,-1,-0.6661004329153525,5.0
1,-1,-0.18294058395511054,4.0
1,-1,-2.883967444038781,4.0
0,0,-0.958091192552466,5.0
2,0,-0.2973171677224207,4.0
0,0,-0.12681652081365893,4.0
0,-1,-0.3047107568787793,4.0
4,-1,0.17380009283920647,3.0
1,-1,1.65270791853256,5.0
4,1,0.4311754123351854,1.0
2,-1,-0.38727250245812045,4.0
2,0,0.5271800472897245,3.0
1,-1,-0.13846702493883076,5.0
2,-1,0.06361584878835877,4.0
0,-1,-0.7495023590806441,5.0
1,-1,0.16556632309689753,4.0
3,-1,0.2904171581690495,3.0
4,0,-2.454401883208012,3.0
2,-1,-0.15779117841567752,4.0
0,-1,1.5229363164496053,5.0
3,1,0.4655668043200669,2.0
2,1,0.31007738388027656,2.0
2,-1,-3.1431550699610424,4.0
2,0,0.3658093627482846,3.0
1,-1,-2.451598182137207,5.0
3,-1,0.11022759059482497,4.0
1,-1,-1.0083900036313325,5.0
2,-1,-0.45885588838104974,4.0
0,-1,-0.6671086496184927,5.0
2,-1,0.021779640096123397,4.0
1,-1,-0.08721600919588847,4.0
5,-1,0.3484801672472161,3.0
2,-1,-0.9865174398382981,3.0
2,-1,0.6014520110876934,3.0
2,0,0.09538323815055137,4.0
3,1,0.4291589789289056,2.0
0,-1,-0.3647001820720023,5.0
3,1,0.37729183075626666,1.0
5,-1,0.07986790333001044,3.0
2,-1,0.14149800000283794,4.0
3,-1,0.5882331698687486,3.0
